!Series_title	"Microarray analysis of male flies selected for increased aggressive behavior"
!Series_geo_accession	"GSE5335"
!Series_status	"Public on Aug 18 2006"
!Series_submission_date	"Jul 18 2006"
!Series_last_update_date	"Jul 06 2016"
!Series_pubmed_id	"16906161"
!Series_summary	"We generated 4 separate subpopulations of selected flies from 1 starting population of a mixture of Canton-S flies.  Two of the populations (AggrI and AggrII) were selected for increased aggression by picking males from a population cage that engaged in the most intense fighting (known as escalation behavior).  Thirty males were selected every generation (from a total of 120 males per cage) per line and mated with random virgin females from that same generation.  Two control populations (NeutrI and NeutrII) were selected by picking random males from the population cage after 15-30 aggressive males were removed.  After 21 generations of selection males from the Aggr lines were dramatically more aggressive than males from the Neutr lines.  The Neutr lines did not significantly differ from the starting population although a trend of decreased aggression was visible."
!Series_summary	"Keywords: selection for male aggression"
!Series_overall_design	"Four populations were analyzed.  Two were selected for increased aggression and two were reference groups, selected for a decrease but with no significant effect."
!Series_type	"Expression profiling by array"
!Series_contributor	"Herman,A,Dierick"
!Series_contributor	"Ralph,J,Greenspan"
!Series_sample_id	"GSM120838 GSM120858 GSM120859 GSM120860 GSM120861 GSM120862 GSM120863 GSM120864 GSM120865 GSM120866 GSM120867 GSM120868 "
!Series_contact_name	"Herman,Albert,Dierick"
!Series_contact_email	"dierick@nsi.edu"
!Series_contact_institute	"The Neurosciences Institute"
!Series_contact_address	"10640 John J. Hopkins Drive"
!Series_contact_city	"San Diego"
!Series_contact_state	"CA"
!Series_contact_zip/postal_code	"92121"
!Series_contact_country	"USA"
!Series_platform_id	"GPL72"
!Series_platform_taxid	"7227"
!Series_sample_taxid	"7227"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA96353"

!Sample_title	"Head_AggrI_Gen21_rep1"	"Head_AggrI_Gen21_rep2"	"Head_AggrI_Gen21_rep3"	"Head_AggrII_Gen21_rep1"	"Head_AggrII_Gen21_rep2"	"Head_AggrII_Gen21_rep3"	"Head_NeutrI_Gen21_rep1"	"Head_NeutrI_Gen21_rep2"	"Head_NeutrI_Gen21_rep3"	"Head_NeutrII_Gen21_rep1"	"Head_NeutrII_Gen21_rep2"	"Head_NeutrII_Gen21_rep3"
!Sample_geo_accession	"GSM120838"	"GSM120858"	"GSM120859"	"GSM120860"	"GSM120861"	"GSM120862"	"GSM120863"	"GSM120864"	"GSM120865"	"GSM120866"	"GSM120867"	"GSM120868"
!Sample_status	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"	"Public on Aug 18 2006"
!Sample_submission_date	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"	"Jul 18 2006"
!Sample_last_update_date	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"	"Jul 21 2006"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Head_AggrI_Gen21_rep1"	"Head_AggrI_Gen21_rep2"	"Head_AggrI_Gen21_rep3"	"Head_AggrII_Gen21_rep1"	"Head_AggrII_Gen21_rep2"	"Head_AggrII_Gen21_rep3"	"Head_NeutrI_Gen21_rep1"	"Head_NeutrI_Gen21_rep2"	"Head_NeutrI_Gen21_rep3"	"Head_NeutrII_Gen21_rep1"	"Head_NeutrII_Gen21_rep2"	"Head_NeutrII_Gen21_rep3"
!Sample_organism_ch1	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"	"Drosophila melanogaster"
!Sample_characteristics_ch1	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S"	"Line: Canton-S"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"	"Line: Canton-S selected"
!Sample_characteristics_ch1	"Gender: male"	"Gender: male"	"Gender: male"	"Gender: male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"	"Gender: Male"
!Sample_characteristics_ch1	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"	"Age: 5 days"
!Sample_characteristics_ch1	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"	"Tissue: head"
!Sample_treatment_protocol_ch1	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were selected for aggressive behavior for 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"	"Male flies were randomly selected from population cage with 120 males after 15-30 aggressive males were removed over the course of 21 generations"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"	"Trizol extraction"
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"
!Sample_taxid_ch1	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"	"7227"
!Sample_hyb_protocol	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"
!Sample_scan_protocol	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"	"Standard Affymetrix"
!Sample_description	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"	"Males were frozen in groups of ~120 between 2:00 and 2:30 PM at 5 days of age, and were randomly collected from culture bottles and stored in groups of ~40"
!Sample_data_processing	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"	"MAS5.0"
!Sample_platform_id	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"	"GPL72"
!Sample_contact_name	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"	"Herman,Albert,Dierick"
!Sample_contact_email	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"	"dierick@nsi.edu"
!Sample_contact_institute	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"	"The Neurosciences Institute"
!Sample_contact_address	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"	"10640 John J. Hopkins Drive"
!Sample_contact_city	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"	"San Diego"
!Sample_contact_state	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"	"CA"
!Sample_contact_zip/postal_code	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"	"92121"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"	"14010"
!series_matrix_table_begin
"ID_REF"	"GSM120838"	"GSM120858"	"GSM120859"	"GSM120860"	"GSM120861"	"GSM120862"	"GSM120863"	"GSM120864"	"GSM120865"	"GSM120866"	"GSM120867"	"GSM120868"
"144081_at"	2304.8	3222.5	3476	3477.4	3248	4137.1	3157.4	3422.9	5090	4463.4	3622.1	3223.7
"144082_at"	2021.1	1930.4	2306.8	2878.9	2567.1	2436.9	2166.5	2641.4	3124.1	2526.9	2306	2721.3
"144083_at"	794.6	777	939.5	1196.1	608.1	1144.1	671.3	643.7	980.8	865.5	720.6	591.2
"144084_at"	180.7	124.9	164	153	168.1	169.9	187.4	365.8	225.2	183.4	74.6	170
"144085_at"	260.1	1145.5	289.7	507.9	348.9	261.2	961.6	960.3	326.7	253.6	246.9	260.7
"144086_at"	121.2	111.7	107	83.5	240.4	120.7	84.7	65	168.7	218.3	102.2	119.6
"144087_at"	299.3	173.1	212.6	223.4	280.4	269.2	308.9	229.9	255.2	188.4	141.1	134.5
"144088_at"	3457.6	2485.8	2986	3196.1	2962.6	3093.9	2439.5	3198.7	2812.5	2968.7	3314.6	3430.9
"144089_at"	78.6	381.3	93.1	531.7	751.6	100.3	184.4	658.1	448.9	249.3	204.3	281.3
"144090_at"	904.1	889.4	486.6	1360.6	1173.7	925.9	752.8	1239.4	1372.1	737.6	1027.8	811.5
"144091_at"	5237.5	5780.9	5724.4	4880	4401.2	6664	6054.6	3468.2	6388.1	6647.6	6660.1	5221.2
"144092_at"	139.8	140.6	454.8	206.3	236.1	173.9	230.3	177.5	148.7	215.1	217	163.5
"144093_at"	89.8	137.5	566.1	95.2	481.7	125.1	181	337.7	458.1	738.1	538.6	647.4
"144094_at"	696.4	590.6	858.7	616.9	739.3	818.4	798.3	805.8	667.1	1132.4	938.1	588.9
"144095_at"	1080.9	286.5	1390	401	597.9	730.1	1255.8	887.1	2501.5	451.6	735.8	721.4
"144096_at"	32	65.7	72.1	92.4	181.9	125.5	78.5	55.3	110.4	294.3	29.3	333.9
"144097_at"	56937.8	59279.8	58311.4	64945.1	63683.8	56683.7	54791.4	51631.1	60492.4	66644.6	60844.9	55521.5
"144098_at"	1372.8	1274.5	1390	1801.5	1078.9	660	1368.5	1273.9	998.1	1177.6	913	2022
"144099_at"	57.4	62	34.6	58.9	189.5	26.3	169.3	95.3	272.6	174.9	52.5	55.9
"144100_at"	18052.1	18498.4	17422	14477.6	14877.9	15680.8	15126.6	16601.2	16041.1	16940.9	17241.9	17541.7
"144101_at"	182.3	365.9	349.6	227.4	244.9	245.2	449.5	181.9	706.3	397	436.5	183.9
"144102_at"	82.1	475.6	54.9	290.7	330.2	106.1	89.7	71.3	50.7	90.5	85.8	64.8
"144103_at"	2727.5	1433.1	586	3096.7	2871.6	3268.7	2416.4	2908.7	2434.5	2767.7	2832.5	1906.6
"144104_at"	116.1	162.3	76.4	62.5	179.9	149.3	81.7	107.8	213.5	69.5	117	110.3
"144105_at"	26041.3	26124.6	25088.7	24680.4	20893.2	18825.2	18734.8	23278.2	22965.6	24118.4	21595.9	22394.2
"144106_at"	2719.9	1885.9	2393.6	2438.4	2463.1	2470.6	2411.3	2236.8	2223.6	2143.9	2239.3	2713.5
"144107_at"	2806.3	3185.8	3238	3896.2	3489.3	3217.5	3054.3	3405	4196.1	4075.9	3691	3133.9
"144108_at"	2350.9	2822.9	1998.3	3382.5	3477	3325.7	2235.8	2147.3	2228.8	2678.8	2145	2263.4
"144109_at"	2441.8	2021	2519.6	1924.9	2606	1870.8	2321.5	2488.3	2417.3	1365.3	2451.1	3205
"144110_at"	127.3	168.8	57.5	61.7	64.2	63.2	152	105.5	125	137.9	66	67.4
"144111_at"	222.9	489.5	631.6	234.5	334.5	499.3	706.8	1121.9	407.7	289.5	457.3	513.1
"144112_at"	286.7	305.6	287.8	277.1	220.2	252.8	498.5	307.6	407.7	244.7	238.7	585.7
"144113_at"	635.7	509.7	250.7	716.8	768.7	291.9	207.9	668.5	308.2	367.2	606.2	634.2
"144114_at"	6438.8	6368.4	6431.1	7355.3	6128.6	6278.1	6380.1	5952.7	7014.3	6180.4	5931.2	5564.6
"144115_at"	4189.3	4079.1	3773.4	4587.4	4912.4	6846.1	5584.8	5258.4	6372.7	4969.9	5184.7	4690.4
"144116_at"	132.1	78	180.3	132	121.7	587.3	104.4	128.2	196.7	150.5	193.3	192.5
"144117_at"	92.3	113.2	348.5	27.9	239.7	237.2	226.9	248.4	329.2	387.3	71.2	190.1
"144118_at"	15397.5	16960.9	16879	14466.5	14626.9	12584	11547.8	12430.3	12761.2	14331	13375.4	12738.2
"144119_at"	6850.9	7657.6	6585.3	5828.9	5296.1	5855.9	5219.6	5917.1	5585.9	6115.6	6019.8	5813.2
"144120_at"	191.6	132.5	96.5	16.7	14.4	156.5	21.5	212.3	161.4	258.7	37.9	268.2
"144121_at"	1328.1	231.2	1578.3	1014	1590.1	1942.2	1549.7	1758.6	659	2074.3	1744.7	1563
"144122_at"	8834.1	8088.7	8229.5	9000.4	9324.4	10675.8	8793.8	8613	10020.6	10154.7	7540.9	9286.4
"144123_at"	105.9	46.2	134.9	450.7	111.7	532.3	101.1	510.6	164.2	456.6	108.8	385.3
"144124_at"	1314.4	1112.8	1446.7	1316.9	1737.2	1385	1330.4	1595.2	1191.5	1114.1	992.5	1708.1
"144125_at"	642.6	746.1	899.1	627.5	792.6	1029.6	712.3	808.2	605.5	804.3	771.2	1065.8
"144126_at"	199.1	344.6	190.6	257.1	209.8	285	269.2	106.2	439.1	159.4	152.9	246.1
"144127_at"	395.1	567.1	351.2	1175.4	884.8	299.9	659.5	645.8	1283.1	142.4	839.2	397.5
"144128_at"	35.8	226.4	80.7	279.1	85.2	544.3	289.5	370	280.8	75.2	515.2	398
"144129_at"	895.8	1084.7	762.7	1021.9	995.4	514.7	1200.9	912.5	962.5	197.3	972.2	724.6
"144130_at"	99.6	128.5	137	98.1	96	84.5	87.9	103.2	184.4	406.5	266.6	161.8
"144131_at"	301.4	153	109	109.6	91.5	111.3	97.9	83.3	234.6	150.8	117.9	266.5
"144132_at"	44.1	78.6	45	41.5	43.5	86.5	137.1	34.7	60.4	71.3	73.8	61.6
"144133_at"	148.8	42.9	40.2	18	15.7	12.4	45.8	32.1	69.5	18.7	19.5	15.3
"144134_at"	14.9	34.7	155.3	32.1	11.4	51.7	116.3	72.5	251.2	15.3	15.7	25.9
"144135_at"	149.3	113.9	81.4	84.7	335	183.4	86.2	68.3	136	345.7	108.9	109.5
"144136_at"	1851.7	3951.4	3000.7	3107.8	2195	2194.2	2014.2	2855.7	2263.2	2406.3	1901.7	1496.5
"144137_at"	630.3	1181.9	283.2	297.3	1153.4	593.8	264.8	227.2	452.9	267.1	796	197.9
"144138_at"	106.1	155.7	80.2	643.3	123.9	167.3	487.5	110	898.8	110.1	467.2	126.2
"144139_at"	143.8	132	133.7	137.9	158	73.8	393	79.1	105.5	137.1	393.5	178.4
"144140_at"	67720.4	58463.3	59928.6	72134.3	60642.4	55184.7	52257.8	64111	64172	51528.3	64374	56544.3
"144141_at"	247.2	169.7	208.5	174.3	406	200.9	655.5	163.8	87.1	283.9	572.1	101
"144142_at"	6831.4	6072.6	6718.4	6394.5	6710.9	5216.7	5302.8	6271.3	4319.5	5276.6	5579.6	7070.4
"144143_at"	52844.7	53667.3	50403	51874.4	54489	50021	45659.7	51345.2	51887.1	54406.2	48672.1	51421.3
"144144_at"	495.8	539.6	297.5	335.3	350.9	355.5	64.9	303.6	68.3	52.6	337.3	64.2
"144145_at"	542.1	380.5	773.1	1116	573.8	504.3	554.3	411.3	588.2	913.7	332	523.4
"144146_at"	10888.5	8169.2	9977.9	6985.7	7210.4	7193.5	10396.6	11264.5	6848.6	8165.4	10534.8	10233.5
"144147_at"	40899.4	39786.5	39703.4	36803.9	35567.7	33881.6	36978.1	42989.5	43411	44722.4	42609	39359.2
"144148_at"	2486.6	1398.4	1748.6	1904.4	2403.2	1522.5	1917.3	1948.5	1476.8	1716	2722.6	1038
"144149_at"	1754.8	1770.4	1832	1279.3	1539.2	1573.2	1793.5	2189.5	1877.7	2040.3	1348.3	2015.2
"144150_at"	5679.5	6919.8	5518.7	5319.5	4171	6417.2	4172	4103.3	5106.4	2539.1	3491.7	3797.7
"144151_at"	6885.4	6122.8	6561.6	5689.7	4671.2	6189.8	6761.8	6799.1	6169	6029	6699	6741.3
"144152_at"	1771.8	1862.6	1744.3	1335.8	1571	1711	1615.7	1525.9	1581.4	1862.6	1505.7	1429.8
"144153_at"	278.1	1190.8	957.9	668.2	685	841.9	790.2	318.9	988.4	508.3	1181.8	896.5
"144154_at"	857	734.1	952.3	885.7	867.2	1037.4	993.8	828.3	817.3	506.8	979.1	783.6
"144155_at"	1982.8	1607.5	1895.7	2054.3	1470.9	1526	1565.2	2203.4	1501.6	1674.2	1582.4	2090.2
"144156_at"	34310.5	31695.9	34275.4	36197.9	34973.1	29541.7	29485.8	32577.5	28938.4	29954.5	31919.7	31361.4
"144157_s_at"	2748.7	2387.4	2390.5	2020.4	1293.7	2759	1823.1	2085.2	2114.9	1726.7	2270.8	2170.6
"144158_at"	603.3	128.9	514	351.9	706.9	767.7	93	426.3	1078.5	372.2	231.1	312.8
"144159_at"	625.1	738.8	783.8	709.1	826.1	124.7	513.6	500.3	985	164.7	257.7	763.9
"144160_i_at"	43359.5	45670.1	47246.8	42675.2	43036.9	41705	40148.3	43350.2	43359.6	38851.4	39457.7	44110.2
"144161_r_at"	64913.6	80292.2	76418.3	69377.4	60800.3	63293.6	65932.7	59561.7	75758.6	64520.2	65696.6	70604
"144162_at"	65.2	87	80.4	108.2	248.8	169.3	181.3	316.7	597	125.5	124.2	371.8
"144163_at"	3652.2	4063.4	4307.7	4021.8	3444.6	3590.1	3268.2	4136.1	2889.8	4322.7	3841.8	2982.3
"144164_at"	4620.5	3390.3	4557.7	3219.7	3499.3	3419.6	3141.2	3856	3830.4	3796.4	4413	3792.6
"144165_at"	977.1	1266.3	1578	1247.4	1554	664.7	938.2	1109.1	886.5	1476.1	1575.5	734
"144166_at"	701.2	142.2	1020	1192.8	1183.5	1277	1115.1	1424.8	1502.6	913.3	661	888.1
"144167_at"	1171.7	1253.4	1178	907.8	1236.8	1023.6	1341.3	1209.8	910.9	1291.8	1150.8	1053.3
"144168_at"	6926.8	6183.6	7195.5	5860	5609.6	4518.7	4700.4	5298.4	4869.7	5771.1	5678.5	5231
"144169_at"	7118.6	4375.2	5361.2	3685.5	3611.1	4491.4	5488.3	4889.1	3388.8	3759	4403.8	5264.6
"144170_at"	2512	3769.3	2132	1913.4	2186.5	2178.4	2281.7	2018.3	2262.2	1875.3	1790.4	2732.3
"144171_at"	671	426.6	241.5	452.3	268	193.5	129.2	126.5	161.8	175.4	106.8	95.3
"144172_at"	165.5	228.3	103.4	274.4	124.6	294.5	127.2	219.6	239.9	236.6	166.8	724.3
"144173_at"	103.7	188.6	67.7	66.9	77.7	38.6	249.6	114.9	402.7	64.5	179.8	89.6
"144174_at"	3188.5	1944.6	2349.2	2683.7	2903	2879.3	2598.2	2923.1	2725.6	3015.7	3028.9	3152.5
"144175_at"	2206.7	2962.7	2605.3	2176.2	2888.9	2816.3	2345	2484.3	910.5	2636.4	2583.3	2178
"144176_at"	6089.2	3716.9	4976.1	6684.7	5473.9	6624.8	5085.3	5279.3	5881.6	5863.7	6140.5	6894.3
"144177_at"	863.5	335.4	173.4	233.8	504.4	439.4	624.1	352.2	372.8	1272.1	287.9	743.9
"144178_at"	385.5	275.9	429.3	409	225.2	637.4	638.2	296.8	161.5	73.8	90.1	458.6
"144179_at"	10342	8605.7	8547	9037.1	9430.3	10741.4	9626.1	7534.9	8941.5	9450	9356.9	9668.2
"144180_at"	77.4	89.3	91.3	84.5	64.2	45.1	65	79.1	114.5	83.3	96.3	86.1
"144181_at"	6187.6	5491.1	7075.6	8034	7061	6673	6391	7245.9	6320	6677.7	6430.6	7151
"144182_at"	1134.8	1263.4	1150	721.8	1089	896.5	1320.8	1031.5	1376.5	1220.2	1005.7	1090.5
"144183_at"	2816.4	2570.7	2368	2102.9	2662.5	2438.4	2321	2653.3	2308.7	2853.2	2344.3	1670.1
"144184_at"	861.9	870.5	1050.2	1757.1	1255.5	1314.7	1072.4	858.3	1427.4	1333.5	1195.4	1244
"144185_at"	121.5	301.9	111.2	353.6	255	181.3	131.8	240.9	307.5	169.5	92.6	120
"144186_at"	1170	907.9	901	1124.2	1049.9	1160	1054.2	942.9	1192.5	800	969.5	1023.4
"144187_at"	1489.3	1354	1179.9	1164.7	1159.7	1253.5	986.1	1184.6	1214.7	1297.7	1146.9	993.7
"144188_at"	8536.1	6916.5	6000.9	9127	8476	8638.8	9590.8	8443.3	9463.6	8128.8	7667.5	7805.4
"144189_at"	1130.2	1259.3	924.2	1304.5	1958.8	1292.9	1549	1360.4	2122.9	1595.3	1419.9	1103
"144190_at"	2201.6	1720.5	1565.7	1798.4	1604.7	2089.9	2146.9	2110.3	2666.4	2551	2574.3	2571.4
"144191_at"	9924.8	11674.3	8673.5	12546.1	12608.9	11242.4	9998	10639	11289.7	12696.1	11094.8	11923.9
"144192_at"	492.5	44.2	220.4	90.4	251.6	104	126.1	478	764.2	53.8	86.5	83.3
"144193_at"	257.9	165.7	462.8	303.7	631.4	998.6	220.5	687.1	307.4	751.5	248.4	196.1
"144194_at"	7649.9	7991.5	12169	6760.9	4993.5	5451.6	7852.3	10177.7	5695.4	8818.3	9348.1	8600.3
"144195_at"	3288.3	3045.3	3201.8	3121.9	3991.3	3319.2	3541.6	3809.4	3196.5	3979.4	3242.9	3187.9
"144196_at"	375.4	186.2	1033.2	1204.9	796.8	1056.4	242.2	278.7	276.6	410.4	654	205.5
"144197_at"	83.1	51.3	176.7	168.6	226.1	115	97.8	229.7	331.6	11.4	23.7	91.6
"144198_at"	4686.2	4088.1	5410.4	4263.7	4767.6	6406.7	5996.8	4993.1	6996.7	6274.4	5421.5	5855.1
"144199_at"	2338	2137	2179.3	2253.5	1907.5	2443.1	2701.5	2601.8	2239.4	1825.9	2696.5	1860.8
"144200_at"	2240.5	2291.4	2118.7	2557.9	2575.8	2735.1	2681.3	2744.2	3451.6	2191.7	2398.5	2409.5
"144201_at"	1241.3	1049.7	1250.5	734.2	1153.7	924.1	1064.4	524.9	1473	172.8	1192.6	240.1
"144202_at"	13078.7	10696	11685.3	14232.7	13189.3	12880.1	11558.5	11798.8	15009.3	13405.8	13217.8	12146.8
"144203_at"	2783.9	3003.9	3316	2380.1	2796.9	2318.1	2808.7	1832.3	2485.9	2606.2	2104.1	2115.2
"144204_at"	3143.8	2854	3250.8	3459.6	2943.8	3579.3	3830.2	3490.5	3747.7	3332.8	3159.5	4267
"144205_at"	1076.9	1501.6	1667.8	1114.7	1176.7	1381.6	1628.2	1208.4	1510.7	1969.7	1408.7	1003.8
"144206_at"	452.2	657.9	404.2	795.5	544.3	746.3	627	851.2	587.9	618.5	572.8	720.2
"144207_at"	1152	986.5	1305.3	1074	1120.7	1091	1105.6	1354.9	964.5	1031.5	1209.7	1225.9
"144208_at"	68.7	71.3	67.7	56.7	26.3	53.7	180.2	180.5	83.7	25.5	34.8	114
"144209_at"	1538.9	1248.5	1033.6	989.5	421.3	1458.6	1138.7	1237.5	2458	1413.3	1576.1	949.7
"144210_at"	59.5	222.1	76.7	145.3	216	41.8	39.5	78.4	264.4	169.1	203.4	43.7
